Unnamed: 0,date,open,high,low,close,volume
6.0,2003-10-14 00:00:00+05:30,77.22,77.4,74.0,75.66,59604
7.0,2003-10-15 00:00:00+05:30,75.8,76.4,72.0,72.92,48799
8.0,2003-10-16 00:00:00+05:30,74.0,76.4,72.5,75.3,82389
9.0,2003-10-17 00:00:00+05:30,74.45,76.95,74.45,76.11,97899
10.0,2003-10-20 00:00:00+05:30,79.6,79.6,72.6,74.66,38934
11.0,2003-10-21 00:00:00+05:30,74.0,75.3,71.0,71.46,33319
12.0,2003-10-22 00:00:00+05:30,71.0,71.78,69.2,69.38,15349
13.0,2003-10-23 00:00:00+05:30,70.1,71.0,66.2,69.16,156659
14.0,2003-10-24 00:00:00+05:30,68.43,72.57,68.38,71.18,38949
15.0,2003-10-27 00:00:00+05:30,73.4,74.39,71.8,73.72,26954
16.0,2003-10-28 00:00:00+05:30,72.02,72.6,71.08,71.77,120269
17.0,2003-10-29 00:00:00+05:30,70.4,75.0,69.25,73.98,52454
18.0,2003-10-30 00:00:00+05:30,74.9,74.9,72.21,73.25,10794
19.0,2003-10-31 00:00:00+05:30,74.0,76.4,73.6,73.94,21604
20.0,2003-11-03 00:00:00+05:30,77.63,77.64,77.63,77.64,68069
21.0,2003-11-04 00:00:00+05:30,79.99,81.5,79.4,80.71,177714
22.0,2003-11-05 00:00:00+05:30,81.0,81.0,78.43,79.11,41659
23.0,2003-11-06 00:00:00+05:30,79.99,80.0,77.0,77.93,74389
24.0,2003-11-07 00:00:00+05:30,78.2,81.4,78.2,79.99,170434
25.0,2003-11-10 00:00:00+05:30,79.01,79.6,78.0,78.5,45319
26.0,2003-11-11 00:00:00+05:30,79.78,82.4,77.02,81.6,209444
27.0,2003-11-12 00:00:00+05:30,81.8,82.0,79.61,80.56,25894
28.0,2003-11-13 00:00:00+05:30,84.0,84.0,79.0,79.59,26599
29.0,2003-11-14 00:00:00+05:30,78.8,81.0,78.8,80.45,75839
30.0,2003-11-17 00:00:00+05:30,83.0,87.5,81.1,87.27,190849
31.0,2003-11-18 00:00:00+05:30,86.2,91.6,85.0,87.97,68629
32.0,2003-11-19 00:00:00+05:30,88.0,92.37,86.6,92.35,186414
33.0,2003-11-20 00:00:00+05:30,91.0,96.0,89.6,91.83,124739
34.0,2003-11-21 00:00:00+05:30,93.0,93.0,88.0,91.57,45234
35.0,2003-11-24 00:00:00+05:30,92.0,94.4,90.4,91.33,24869
36.0,2003-11-25 00:00:00+05:30,92.79,95.2,91.2,92.16,52469
37.0,2003-11-27 00:00:00+05:30,94.0,96.0,93.2,94.29,46004
38.0,2003-11-28 00:00:00+05:30,94.76,98.8,94.76,96.32,68109
39.0,2003-12-01 00:00:00+05:30,99.56,99.58,95.22,96.17,28169
40.0,2003-12-02 00:00:00+05:30,95.2,96.8,95.2,96.17,13169
41.0,2003-12-03 00:00:00+05:30,96.97,100.8,96.97,98.77,92079
42.0,2003-12-04 00:00:00+05:30,99.59,100.4,97.64,99.61,286119
43.0,2003-12-05 00:00:00+05:30,102.0,104.0,95.4,97.57,30394
44.0,2003-12-08 00:00:00+05:30,98.4,99.59,97.2,97.97,14189
45.0,2003-12-09 00:00:00+05:30,98.0,98.75,97.6,97.81,8424
46.0,2003-12-10 00:00:00+05:30,99.6,99.6,95.0,97.66,33649
47.0,2003-12-11 00:00:00+05:30,96.1,97.92,96.1,96.99,55514
48.0,2003-12-12 00:00:00+05:30,97.0,100.0,95.87,99.65,53009
49.0,2003-12-15 00:00:00+05:30,98.0,99.14,95.22,95.86,73109
50.0,2003-12-16 00:00:00+05:30,95.8,100.0,95.6,99.01,74539
51.0,2003-12-17 00:00:00+05:30,101.0,102.2,97.6,99.14,93894
52.0,2003-12-18 00:00:00+05:30,99.8,100.0,97.0,97.69,55574
53.0,2003-12-19 00:00:00+05:30,98.99,101.2,97.8,100.82,56664
54.0,2003-12-22 00:00:00+05:30,100.0,100.0,97.0,99.15,50949
55.0,2003-12-23 00:00:00+05:30,99.79,99.79,98.6,99.24,26099
56.0,2003-12-24 00:00:00+05:30,98.24,104.0,98.24,100.76,83604
57.0,2003-12-26 00:00:00+05:30,102.48,102.48,100.0,100.96,47894
58.0,2003-12-29 00:00:00+05:30,102.6,102.6,99.2,101.4,88049
59.0,2003-12-30 00:00:00+05:30,101.4,102.0,98.86,99.71,62469
60.0,2003-12-31 00:00:00+05:30,100.0,101.89,97.6,97.92,111374
61.0,2004-01-01 00:00:00+05:30,98.8,100.36,97.01,97.08,35904
62.0,2004-01-02 00:00:00+05:30,98.0,101.0,97.0,99.91,81154
63.0,2004-01-05 00:00:00+05:30,99.24,100.4,97.5,99.8,57039
64.0,2004-01-06 00:00:00+05:30,100.0,100.0,97.4,97.87,75574
65.0,2004-01-07 00:00:00+05:30,96.42,98.0,93.0,94.47,73734
66.0,2004-01-08 00:00:00+05:30,96.4,96.6,95.0,95.96,40734
67.0,2004-01-09 00:00:00+05:30,98.58,98.58,93.17,94.63,16429
68.0,2004-01-12 00:00:00+05:30,93.0,98.8,92.62,94.28,107554
1.0,2004-01-13 00:00:00+05:30,93.02,94.74,90.4,92.81,28664
2.0,2004-01-14 00:00:00+05:30,92.0,97.45,92.0,97.18,86524
3.0,2004-01-15 00:00:00+05:30,96.0,96.4,93.2,93.76,26984
4.0,2004-01-16 00:00:00+05:30,94.0,94.0,89.8,90.8,17004
5.0,2004-01-19 00:00:00+05:30,91.2,92.0,87.0,90.34,48949
6.0,2004-01-20 00:00:00+05:30,91.98,91.98,87.65,88.02,11319
7.0,2004-01-21 00:00:00+05:30,86.02,87.0,83.65,83.65,17044
8.0,2004-01-22 00:00:00+05:30,82.0,85.0,79.47,81.72,223864
9.0,2004-01-23 00:00:00+05:30,81.0,85.81,81.0,85.6,37259
10.0,2004-01-27 00:00:00+05:30,85.05,88.0,83.6,87.05,25949
11.0,2004-01-28 00:00:00+05:30,86.2,87.0,82.75,85.55,249229
12.0,2004-01-29 00:00:00+05:30,83.0,83.95,82.4,82.67,2899
13.0,2004-01-30 00:00:00+05:30,82.01,84.0,78.61,79.2,9609
14.0,2004-02-03 00:00:00+05:30,80.4,83.16,76.0,77.5,57709
15.0,2004-02-04 00:00:00+05:30,78.0,78.0,75.0,76.77,18249
16.0,2004-02-05 00:00:00+05:30,76.0,78.6,76.0,77.02,152859
